week,week_end,economy_axis,markets_axis,gap
2022-W38,2022-09-25,-0.28279999999999994,-0.20010862257841106,0.08269137742158889
2022-W39,2022-10-02,-0.45070000000000005,0.48964771168301346,0.9403477116830135
2022-W40,2022-10-09,-0.45070000000000005,0.5099083639207301,0.9606083639207301
2022-W41,2022-10-16,-0.45070000000000005,0.4206968876111116,0.8713968876111117
2022-W42,2022-10-23,-0.45070000000000005,0.030817799636000582,0.4815177996360006
2022-W43,2022-10-30,-0.45070000000000005,-0.4152557273853236,0.03544427261467642
2022-W44,2022-11-06,-0.44430000000000003,0.3394958214562858,0.7837958214562859
2022-W45,2022-11-13,-0.44430000000000003,-0.11633381608430308,0.32796618391569693
2022-W46,2022-11-20,-0.44430000000000003,0.024362775086894547,0.4686627750868946
2022-W47,2022-11-27,-0.44430000000000003,-0.4455961198680575,-0.0012961198680574992
2022-W48,2022-12-04,-0.46499999999999997,0.2380017883498564,0.7030017883498564
2022-W49,2022-12-11,-0.46499999999999997,0.2741058482423414,0.7391058482423414
2022-W50,2022-12-18,-0.46499999999999997,0.07380050164869265,0.5388005016486926
2022-W51,2022-12-25,-0.46499999999999997,0.08481275511715007,0.54981275511715
2022-W52,2023-01-01,-0.2878,0.19012947353921406,0.47792947353921406
2023-W01,2023-01-08,-0.2878,0.3249009829501036,0.6127009829501036
2023-W02,2023-01-15,-0.2878,0.24428496839831804,0.532084968398318
2023-W03,2023-01-22,-0.2878,0.030914553427656203,0.3187145534276562
2023-W04,2023-01-29,-0.2878,0.048138753843748515,0.3359387538437485
2023-W05,2023-02-05,-0.15190000000000003,-0.008529680778920521,0.1433703192210795
2023-W06,2023-02-12,-0.15190000000000003,0.03857372002786531,0.19047372002786533
2023-W07,2023-02-19,-0.15190000000000003,0.20215256902989992,0.35405256902989996
2023-W08,2023-02-26,-0.15190000000000003,0.4535427491481382,0.6054427491481382
2023-W09,2023-03-05,-0.07450000000000004,0.6950538455674243,0.7695538455674243
2023-W10,2023-03-12,-0.07450000000000004,-0.5047779398879083,-0.4302779398879083
2023-W11,2023-03-19,-0.07450000000000004,-0.5555510684818568,-0.48105106848185675
2023-W12,2023-03-26,-0.07450000000000004,-0.6810558016719801,-0.6065558016719801
2023-W13,2023-04-02,-0.2339,-0.15769774524737667,0.07620225475262332
2023-W14,2023-04-09,-0.2339,-0.4843742100758777,-0.2504742100758777
2023-W15,2023-04-16,-0.2339,-0.6184406107672711,-0.3845406107672711
2023-W16,2023-04-23,-0.2339,-0.6046923502262663,-0.37079235022626633
2023-W17,2023-04-30,-0.2339,-0.609128643218862,-0.37522864321886196
2023-W18,2023-05-07,-0.3475,-0.6014910543249646,-0.25399105432496466
2023-W19,2023-05-14,-0.3475,-0.6029787854904017,-0.25547878549040176
2023-W20,2023-05-21,-0.3475,-0.48682664244474955,-0.13932664244474957
2023-W21,2023-05-28,-0.3475,-0.697724141932786,-0.350224141932786
2023-W22,2023-06-04,-0.46649999999999997,-0.6183237375884202,-0.15182373758842022
2023-W23,2023-06-11,-0.46649999999999997,-0.6884406622513313,-0.2219406622513313
2023-W24,2023-06-18,-0.46649999999999997,-0.523204302734696,-0.05670430273469601
2023-W25,2023-06-25,-0.46649999999999997,-0.5336451727675033,-0.06714517276750337
2023-W26,2023-07-02,-0.5741999999999999,-0.4530766802201815,0.12112331977981844
2023-W27,2023-07-09,-0.5741999999999999,0.09125182516848591,0.6654518251684859
2023-W28,2023-07-16,-0.5741999999999999,0.2904095778138683,0.8646095778138683
2023-W29,2023-07-23,-0.5741999999999999,0.03763417131438865,0.6118341713143886
2023-W30,2023-07-30,-0.5741999999999999,0.6424722840644975,1.2166722840644975
2023-W31,2023-08-06,-0.47390000000000004,0.8409831696956243,1.3148831696956242
2023-W32,2023-08-13,-0.47390000000000004,0.7326284217699724,1.2065284217699725
2023-W33,2023-08-20,-0.47390000000000004,0.521233077208768,0.9951330772087681
2023-W34,2023-08-27,-0.47390000000000004,0.27588723738021126,0.7497872373802112
2023-W35,2023-09-03,-0.41509999999999997,0.7006691743384875,1.1157691743384874
2023-W36,2023-09-10,-0.41509999999999997,0.1043045726115064,0.5194045726115064
2023-W37,2023-09-17,-0.41509999999999997,0.004502950064296507,0.4196029500642965
2023-W38,2023-09-24,-0.41509999999999997,0.36556880643783346,0.7806688064378334
2023-W39,2023-10-01,-0.49949999999999994,0.7563442630362742,1.2558442630362743
2023-W40,2023-10-08,-0.49949999999999994,0.8012999607733836,1.3007999607733836
2023-W41,2023-10-15,-0.49949999999999994,0.130971611635911,0.6304716116359109
2023-W42,2023-10-22,-0.49949999999999994,0.01404912447505034,0.5135491244750503
2023-W43,2023-10-29,-0.49949999999999994,0.3003359136512955,0.7998359136512955
2023-W44,2023-11-05,-0.47440000000000004,-0.1028727409316754,0.3715272590683246
2023-W45,2023-11-12,-0.47440000000000004,-0.27877971391854905,0.195620286081451
2023-W46,2023-11-19,-0.47440000000000004,-0.48588527948243915,-0.011485279482439104
2023-W47,2023-11-26,-0.47440000000000004,-0.28049368628834725,0.1939063137116528
2023-W48,2023-12-03,-0.5354000000000001,-0.54883681020851,-0.013436810208509953
2023-W49,2023-12-10,-0.5354000000000001,-0.39153471702991394,0.14386528297008616
2023-W50,2023-12-17,-0.5354000000000001,-0.838846782211006,-0.30344678221100585
2023-W51,2023-12-24,-0.5354000000000001,-0.5039764177862515,0.031423582213748635
2023-W52,2023-12-31,-0.5775,-0.5033555790346532,0.07414442096534679
2024-W01,2024-01-07,-0.5416000000000001,-0.4608966703554885,0.0807033296445116
2024-W02,2024-01-14,-0.5416000000000001,-0.50061608250431,0.04098391749569008
2024-W03,2024-01-21,-0.5416000000000001,0.667444694270771,1.209044694270771
2024-W04,2024-01-28,-0.5416000000000001,0.22060759749825307,0.7622075974982532
2024-W05,2024-02-04,-0.5939999999999999,-0.38384709031991904,0.21015290968008082
2024-W06,2024-02-11,-0.5939999999999999,0.37132867668726466,0.9653286766872645
2024-W07,2024-02-18,-0.5939999999999999,0.47814117454270855,1.0721411745427085
2024-W08,2024-02-25,-0.5939999999999999,0.20037865555292145,0.7943786555529213
2024-W09,2024-03-03,-0.4575000000000001,0.5799848940500172,1.0374848940500172
2024-W10,2024-03-10,-0.4575000000000001,0.1410523321463305,0.5985523321463306
2024-W11,2024-03-17,-0.4575000000000001,0.611558930176328,1.069058930176328
2024-W12,2024-03-24,-0.4575000000000001,0.5458796996343533,1.0033796996343534
2024-W13,2024-03-31,-0.46349999999999997,0.2914303000722751,0.7549303000722751
2024-W14,2024-04-07,-0.5658000000000001,0.6742241627951496,1.2400241627951498
2024-W15,2024-04-14,-0.5658000000000001,0.5030039893529243,1.0688039893529244
2024-W16,2024-04-21,-0.5658000000000001,0.7019423213581069,1.267742321358107
2024-W17,2024-04-28,-0.5658000000000001,0.7877274812866136,1.3535274812866138
2024-W18,2024-05-05,-0.5433000000000001,0.6826407641574916,1.2259407641574918
2024-W19,2024-05-12,-0.5433000000000001,0.13872710640375732,0.6820271064037574
2024-W20,2024-05-19,-0.5433000000000001,0.1783307981083579,0.7216307981083581
2024-W21,2024-05-26,-0.5433000000000001,-0.17690006969669372,0.3663999303033064
2024-W22,2024-06-02,-0.5508,0.12836711827287034,0.6791671182728702
2024-W23,2024-06-09,-0.5508,-0.18659432586165872,0.36420567413834126
2024-W24,2024-06-16,-0.5508,-0.579510254717888,-0.028710254717888017
2024-W25,2024-06-23,-0.5508,-0.7314955710804366,-0.18069557108043666
2024-W26,2024-06-30,-0.5496,-0.8132728183729483,-0.2636728183729483
2024-W27,2024-07-07,-0.641,-0.8229847298346366,-0.18198472983463654
2024-W28,2024-07-14,-0.641,-0.7676833411503607,-0.12668334115036073
2024-W29,2024-07-21,-0.641,-0.435772885056809,0.205227114943191
2024-W30,2024-07-28,-0.641,-0.3068756303053232,0.3341243696946768
2024-W31,2024-08-04,-0.5880000000000001,-0.8545026417368796,-0.26650264173687954
2024-W32,2024-08-11,-0.5880000000000001,-0.5880689994291121,-6.89994291119822e-05
2024-W33,2024-08-18,-0.5880000000000001,-0.7199615740248922,-0.13196157402489217
2024-W34,2024-08-25,-0.5880000000000001,-0.8263223463040186,-0.2383223463040185
2024-W35,2024-09-01,-0.5441,-0.5682439351070068,-0.024143935107006742
2024-W36,2024-09-08,-0.5441,-0.6179259986845601,-0.07382599868456008
2024-W37,2024-09-15,-0.5441,-0.8553659169352377,-0.31126591693523764
2024-W38,2024-09-22,-0.5441,-0.16977797332324887,0.3743220266767512
2024-W39,2024-09-29,-0.5441,0.9994492677682272,1.5435492677682272
2024-W40,2024-10-06,-0.5845,0.9912568788786086,1.5757568788786087
2024-W41,2024-10-13,-0.5845,0.7088320095537044,1.2933320095537044
2024-W42,2024-10-20,-0.5845,0.5489344707373411,1.1334344707373412
2024-W43,2024-10-27,-0.5845,0.7203182250128437,1.3048182250128437
2024-W44,2024-11-03,-0.5283,0.7298199638656453,1.2581199638656453
2024-W45,2024-11-10,-0.5283,0.7360971543546952,1.2643971543546952
2024-W46,2024-11-17,-0.5283,0.820243625750742,1.348543625750742
2024-W47,2024-11-24,-0.5283,0.6659639821211333,1.1942639821211332
2024-W48,2024-12-01,-0.47700000000000004,0.5802992695176914,1.0572992695176915
2024-W49,2024-12-08,-0.47700000000000004,0.34876205201239463,0.8257620520123947
2024-W50,2024-12-15,-0.47700000000000004,0.4144967312533687,0.8914967312533688
2024-W51,2024-12-22,-0.47700000000000004,0.42054508733339696,0.897545087333397
2024-W52,2024-12-29,-0.47700000000000004,0.2845625315281132,0.7615625315281133
2025-W01,2025-01-05,-0.47000000000000003,-0.3027768099717755,0.16722319002822456
2025-W02,2025-01-12,-0.47000000000000003,-0.08076883037775802,0.389231169622242
2025-W03,2025-01-19,-0.47000000000000003,0.35917207765977277,0.8291720776597729
2025-W04,2025-01-26,-0.47000000000000003,0.4356787496152532,0.9056787496152532
2025-W05,2025-02-02,-0.446,0.19209080052114502,0.638090800521145
2025-W06,2025-02-09,-0.446,0.30311523111326927,0.7491152311132693
2025-W07,2025-02-16,-0.446,0.6607956054022336,1.1067956054022337
2025-W08,2025-02-23,-0.446,0.3606501813550087,0.8066501813550087
2025-W09,2025-03-02,-0.4126,-0.29377488086381226,0.11882511913618776
2025-W10,2025-03-09,-0.4126,0.17390891995732896,0.586508919957329
2025-W11,2025-03-16,-0.4126,-0.23487646938487983,0.1777235306151202
2025-W12,2025-03-23,-0.4126,-0.5742270095126549,-0.1616270095126549
2025-W13,2025-03-30,-0.4126,-0.5050548169777435,-0.09245481697774344
2025-W14,2025-04-06,-0.5791999999999999,-0.9177477034424194,-0.33854770344241947
